ts,o,h,l,c,v
1790291280,4.670173578970516e-05,4.670173578970516e-05,4.531997864061314e-05,4.538565889835416e-05,159.95679132626447
1790291340,4.538565889835416e-05,4.592699951252049e-05,4.1513314511205986e-05,4.1513314511205986e-05,474.49092401030293
1790291400,4.1513314511205986e-05,4.1896583057856926e-05,3.756922256003108e-05,3.8110146541860826e-05,656.707156126775
1790291460,3.8110146541860826e-05,4.2935627058661216e-05,3.8110146541860826e-05,4.239048972489898e-05,981.6337560253418
1790291520,4.239048972489898e-05,4.239048972489898e-05,4.114183822622069e-05,4.114183822622069e-05,233.57254930735465
1790291580,4.114183822622069e-05,4.114183822622069e-05,4.0241735187895876e-05,4.0241735187895876e-05,102.13609148147299
1790291640,4.0241735187895876e-05,4.0849956665778444e-05,4.0241735187895876e-05,4.0849956665778444e-05,17.038344324057636
1790291700,4.0849956665778444e-05,4.5228657285616113e-05,4.0764236537733544e-05,4.5228657285616113e-05,558.335436606618
1790291760,4.5228657285616113e-05,4.5423920379942394e-05,4.110285922954306e-05,4.162298489595718e-05,481.51780686840164
1790291820,4.162298489595718e-05,4.182648602867732e-05,3.9594046145564435e-05,3.963401105758649e-05,256.7409068754262
1790291880,3.963401105758649e-05,3.963401105758649e-05,3.67061754595857e-05,3.67061754595857e-05,510.46536999999495
1790291940,3.67061754595857e-05,3.67061754595857e-05,3.46282378171591e-05,3.514424246912017e-05,335.3772499118688
1790292000,3.514424246912017e-05,3.575540026124189e-05,3.3296108581532255e-05,3.463553787465979e-05,846.8499318980989
1790292060,3.463553787465979e-05,3.508881255101893e-05,3.333944373303781e-05,3.384252669052791e-05,201.6654623626428
1790292120,3.384252669052791e-05,3.384252669052791e-05,3.327122055168888e-05,3.327122055168888e-05,47.50364213210754
1790292180,3.327122055168888e-05,3.359869556838594e-05,3.115664367879763e-05,3.118600398948954e-05,529.7221634810968
1790292240,3.118600398948954e-05,3.155552286384128e-05,3.0395083191426793e-05,3.0395083191426793e-05,215.00027081793758
1790292300,3.0395083191426793e-05,3.0395083191426793e-05,3.0027115825189326e-05,3.0027115825189326e-05,38.020041144919134
1790292360,3.0027115825189326e-05,3.127254392942036e-05,3.0027115825189326e-05,3.062234127395695e-05,212.2893614207746
1790292420,3.062234127395695e-05,3.24415824435129e-05,3.053553938789643e-05,3.24415824435129e-05,233.63185761025747
1790292480,3.24415824435129e-05,3.276785739755529e-05,3.118905905449208e-05,3.1198796418738746e-05,214.5097086794467
1790292540,3.1198796418738746e-05,3.169699658314354e-05,2.8837090848109063e-05,2.8837090848109063e-05,379.8320257425985
1790292600,2.8837090848109063e-05,3.339853332046682e-05,2.8393986527904087e-05,3.181868978046174e-05,1647.0827426907588
1790292660,3.181868978046174e-05,3.2080845271571275e-05,3.1307846621740775e-05,3.138940317121122e-05,130.79260533820164
1790292720,3.138940317121122e-05,3.28624683056515e-05,3.138940317121122e-05,3.277796546063819e-05,176.2675782886512
1790292780,3.277796546063819e-05,3.277796546063819e-05,3.2401542366236636e-05,3.2401542366236636e-05,2.7084104863731193
1790292840,3.2401542366236636e-05,3.2401542366236636e-05,3.194551903420436e-05,3.235752131793138e-05,59.14219411861868
1790292900,3.235752131793138e-05,3.235752131793138e-05,3.159459224736373e-05,3.1830161052740404e-05,65.12085311967367
1790292960,3.1830161052740404e-05,3.1830161052740404e-05,3.078317249114762e-05,3.078317249114762e-05,109.78692845332894
1790293020,3.078317249114762e-05,3.110161443680378e-05,3.072146320265454e-05,3.110161443680378e-05,8.897301757891368
1790293080,3.110161443680378e-05,3.1448373800183346e-05,3.066410431600236e-05,3.1021081496981506e-05,72.44559917439969
1790293140,3.1021081496981506e-05,3.1021081496981506e-05,3.017626838585496e-05,3.017626838585496e-05,169.51866993305512
1790293200,3.017626838585496e-05,3.5191855278816556e-05,2.977671162737781e-05,3.5191855278816556e-05,725.8569241341339
1790293260,3.5191855278816556e-05,3.647817654596631e-05,3.5191855278816556e-05,3.563029616703432e-05,255.05456569761262
1790293320,3.563029616703432e-05,3.563029616703432e-05,3.511269589591712e-05,3.538663293880181e-05,227.53476100829462
1790293380,3.538663293880181e-05,3.538663293880181e-05,3.485285002617935e-05,3.527375031763287e-05,70.37215407670661
1790293500,3.527375031763287e-05,3.527375031763287e-05,3.318776106699454e-05,3.318776106699454e-05,222.0913875475487
1790293560,3.318776106699454e-05,3.3960439303372407e-05,3.318776106699454e-05,3.3960439303372407e-05,72.35938942455776
1790293620,3.3960439303372407e-05,3.407121121187749e-05,3.3960439303372407e-05,3.407121121187749e-05,2.7137908956997525
1790293680,3.407121121187749e-05,3.872106037185253e-05,3.358105227916881e-05,3.70929833521966e-05,916.123598568054
1790293740,3.70929833521966e-05,3.70929833521966e-05,3.1989278741607536e-05,3.1989278741607536e-05,544.9900900852545
1790293860,3.1989278741607536e-05,3.1989278741607536e-05,3.0268212676475313e-05,3.0268212676475313e-05,230.58907872902432
1790293920,3.0268212676475313e-05,3.116327567658414e-05,3.0268212676475313e-05,3.057992733896904e-05,217.21414221555156
1790293980,3.057992733896904e-05,3.1089760089283296e-05,3.057992733896904e-05,3.0802715508062346e-05,57.02488927627047
1790294040,3.0802715508062346e-05,3.0802715508062346e-05,3.0772106829956546e-05,3.0772106829956546e-05,7.329507124296678
1790294100,3.0772106829956546e-05,3.0772106829956546e-05,3.0041036037654156e-05,3.0041036037654156e-05,145.96171990552267
1790294160,3.0041036037654156e-05,3.005036725597404e-05,2.877461990852593e-05,2.877461990852593e-05,243.5986449383422
1790294220,2.877461990852593e-05,2.8838991339667982e-05,2.824281986452772e-05,2.824281986452772e-05,60.46105172542972
1790294280,2.824281986452772e-05,2.824281986452772e-05,2.391135242709131e-05,2.391135242709131e-05,980.6022964742631
1790294340,2.391135242709131e-05,2.4646042421399507e-05,2.370490773305445e-05,2.428006400225142e-05,173.70879606006312
1790294400,2.428006400225142e-05,2.5505106051870838e-05,2.428006400225142e-05,2.5428889402808876e-05,191.28205986948726
1790294460,2.5428889402808876e-05,2.5517771604936344e-05,2.5428889402808876e-05,2.5517771604936344e-05,2.8278692223486126
1790294520,2.5517771604936344e-05,2.58381458141482e-05,2.4561391265448244e-05,2.5454946463214467e-05,522.5687553971642
1790294580,2.5454946463214467e-05,2.5454946463214467e-05,2.495646539273987e-05,2.495646539273987e-05,209.63262779588354
1790294640,2.495646539273987e-05,2.6478338759621974e-05,2.3863540540119323e-05,2.6138456163983488e-05,562.8432475535401
1790294700,2.6138456163983488e-05,2.81206095251127e-05,2.6138456163983488e-05,2.7440028101637657e-05,300.6265903719937
1790294760,2.7440028101637657e-05,2.8268912677622413e-05,2.677070748426263e-05,2.677070748426263e-05,398.80808279057175
1790294880,2.677070748426263e-05,2.677070748426263e-05,2.5458987186033855e-05,2.54641145243218e-05,81.29805022791774
1790294940,2.54641145243218e-05,2.587888942139416e-05,2.54641145243218e-05,2.587888942139416e-05,31.075763741868446
1790295000,2.587888942139416e-05,2.5965255693211033e-05,2.587888942139416e-05,2.5965255693211033e-05,0.6763845395839616
1790295060,2.5965255693211033e-05,2.5965255693211033e-05,2.5593054866456285e-05,2.5593054866456285e-05,14.2057961892079
1790295120,2.5593054866456285e-05,2.5593054866456285e-05,2.544305376424849e-05,2.544305376424849e-05,41.5799610463573
1790295180,2.544305376424849e-05,2.544305376424849e-05,2.5325458918402515e-05,2.5325458918402515e-05,5.677697926571766
1790295240,2.5325458918402515e-05,2.565535233306545e-05,2.530898503361659e-05,2.565535233306545e-05,22.876370208018642
1790295420,2.565535233306545e-05,2.5866768707636325e-05,2.289935892955368e-05,2.3999002593031846e-05,715.2989643241324
1790295480,2.3999002593031846e-05,2.411031509498967e-05,2.215408186096181e-05,2.2647082263370427e-05,387.3976133933912
1790295540,2.2647082263370427e-05,2.2647082263370427e-05,2.1862561293806967e-05,2.1862561293806967e-05,86.65027364049126
1790295600,2.1862561293806967e-05,2.1862561293806967e-05,2.165232334119771e-05,2.165232334119771e-05,40.42185208467455
1790295660,2.165232334119771e-05,2.3076779886313912e-05,2.165232334119771e-05,2.2494280590717722e-05,252.88827682382473
1790295720,2.2494280590717722e-05,2.307115213343399e-05,2.2494280590717722e-05,2.307115213343399e-05,71.16292715242015
1790295780,2.307115213343399e-05,2.7589342863340356e-05,2.164858339098141e-05,2.7589342863340356e-05,1212.0236461959882
1790295840,2.7589342863340356e-05,2.920336984313206e-05,2.508152696012829e-05,2.8715356402675068e-05,1703.1647586090937
1790295900,2.8715356402675068e-05,2.8889227163572137e-05,2.8140110242418975e-05,2.8218736608862522e-05,304.1358757608116
1790295960,2.8218736608862522e-05,3.133097380161446e-05,2.8218736608862522e-05,3.133097380161446e-05,682.4429317583265
1790296020,3.133097380161446e-05,3.133097380161446e-05,3.009489785976814e-05,3.009489785976814e-05,278.2301328297059
1790296080,3.009489785976814e-05,3.0263803604602514e-05,2.7153421616054226e-05,2.991885985735668e-05,966.6890016630363
1790296140,2.991885985735668e-05,2.991885985735668e-05,2.8907389789013007e-05,2.9269945615748625e-05,99.73812078014973
1790296200,2.9269945615748625e-05,2.985568173963015e-05,2.9269945615748625e-05,2.985568173963015e-05,101.26653304623197
1790296260,2.985568173963015e-05,3.08969515275009e-05,2.985568173963015e-05,3.08969515275009e-05,176.97321369102917
1790296320,3.08969515275009e-05,3.08969515275009e-05,3.012037143502521e-05,3.012037143502521e-05,172.66811444656076
1790296380,3.012037143502521e-05,3.01406988960444e-05,2.9783280938806926e-05,2.9783280938806926e-05,80.87342385253974
1790296440,2.9783280938806926e-05,2.9783280938806926e-05,2.948110364749131e-05,2.948110364749131e-05,31.1154398155007
1790296500,2.948110364749131e-05,2.9835976417954257e-05,2.948110364749131e-05,2.9835976417954257e-05,4.6076115027634525
1790296560,2.9835976417954257e-05,2.9835976417954257e-05,2.9471134597316257e-05,2.9471134597316257e-05,3.0952625365085593
1790296620,2.9471134597316257e-05,2.9867727564462853e-05,2.9471134597316257e-05,2.9867727564462853e-05,14.179444460804737
1790296680,2.9867727564462853e-05,2.9867727564462853e-05,2.9519879065324374e-05,2.9519879065324374e-05,5.924277862781144
1790296740,2.9519879065324374e-05,2.9908555361883267e-05,2.9479421112903703e-05,2.9479421112903703e-05,15.785846128850135
1790296800,2.9479421112903703e-05,3.0170430707946905e-05,2.9479421112903703e-05,3.0170430707946905e-05,86.21755630684736
1790296860,3.0170430707946905e-05,3.203188566353374e-05,3.0170430707946905e-05,3.1715988936492427e-05,232.51656543041716
1790296920,3.1715988936492427e-05,3.1715988936492427e-05,3.087680190402355e-05,3.139047345887204e-05,163.24849335808844
1790296980,3.139047345887204e-05,3.20231275999661e-05,3.105786796357759e-05,3.20231275999661e-05,177.79096836674498
1790297040,3.20231275999661e-05,3.267129077382012e-05,3.20231275999661e-05,3.267129077382012e-05,61.914434439431844
1790297100,3.267129077382012e-05,3.2858938001350715e-05,3.267129077382012e-05,3.2858938001350715e-05,28.94594859891257
1790297220,3.2858938001350715e-05,3.3356916730950385e-05,3.2858938001350715e-05,3.3356916730950385e-05,97.82715980377941
1790297280,3.393543950871294e-05,3.393543950871294e-05,3.393543950871294e-05,3.393543950871294e-05,57.37840233781938
1790297340,3.393543950871294e-05,3.393543950871294e-05,3.064173323092809e-05,3.065665681782909e-05,426.08834003891855
1790297400,3.065665681782909e-05,3.065665681782909e-05,2.9657926629294262e-05,2.9657926629294262e-05,187.89055745948565
1790297460,2.9657926629294262e-05,3.040617211324314e-05,2.9616505496592263e-05,3.040617211324314e-05,112.12810479553521
1790297520,3.040617211324314e-05,3.040617211324314e-05,2.8944370427889706e-05,2.8964637609014275e-05,693.1561385399114
1790297580,2.8964637609014275e-05,2.951101819250594e-05,2.8964637609014275e-05,2.9367912185042204e-05,41.59083982590251
1790297640,2.9367912185042204e-05,2.9832796689111182e-05,2.9367912185042204e-05,2.9832796689111182e-05,22.704006850148144
1790297700,2.9832796689111182e-05,2.9832796689111182e-05,2.9366014443427113e-05,2.9366014443427113e-05,40.53695629058412
1790297760,2.9366014443427113e-05,2.9366014443427113e-05,2.8832364734955205e-05,2.8832364734955205e-05,65.47189302279683
1790297820,2.8832364734955205e-05,3.592740121978426e-05,2.8832364734955205e-05,3.067343304427636e-05,1990.9139000479734
1790297880,3.067343304427636e-05,3.067343304427636e-05,2.915502973495273e-05,2.915502973495273e-05,134.9926874028909
1790297940,2.915502973495273e-05,2.915502973495273e-05,2.8245489262992006e-05,2.8245489262992006e-05,213.21834728158683
1790298000,2.8245489262992006e-05,2.8245489262992006e-05,2.431138781048108e-05,2.4577203050161922e-05,651.3835018345384
1790298060,2.4577203050161922e-05,2.4634872338220276e-05,2.426049435442488e-05,2.4634872338220276e-05,41.1752726427184
1790298120,2.4634872338220276e-05,2.47231300350351e-05,2.4357436187806778e-05,2.4357436187806778e-05,17.169833927822783
1790298180,2.4357436187806778e-05,2.4357436187806778e-05,2.4109663848996806e-05,2.4109663848996806e-05,59.40788664075747
1790298240,2.4109663848996806e-05,2.4116027958220463e-05,2.3897035254593802e-05,2.4116027958220463e-05,32.81063793108239
1790298360,2.4116027958220463e-05,2.4148287943408283e-05,2.3860208798368327e-05,2.3860208798368327e-05,15.966155504614424
1790298420,2.3860208798368327e-05,2.4517529710441803e-05,2.3860208798368327e-05,2.4517529710441803e-05,116.15828348353944
1790298480,2.4517529710441803e-05,2.4517529710441803e-05,2.281534499493425e-05,2.281534499493425e-05,335.229998341722
1790298540,2.281534499493425e-05,2.281534499493425e-05,2.0973181124395397e-05,2.0973181124395397e-05,399.1469060752146
1790298600,2.0973181124395397e-05,2.205987683969226e-05,2.0973181124395397e-05,2.1799943185103345e-05,202.4119610523016
1790298660,2.1799943185103345e-05,2.1799943185103345e-05,2.1677908441095406e-05,2.1677908441095406e-05,10.675541293925926
1790298720,2.1677908441095406e-05,2.1677908441095406e-05,2.161762090512931e-05,2.161762090512931e-05,12.795225282578574
1790298780,2.161762090512931e-05,2.197362891997704e-05,2.161762090512931e-05,2.178544430907774e-05,33.77487823860191
1790298840,2.178544430907774e-05,2.1792950540531507e-05,2.1707283049854684e-05,2.1707283049854684e-05,23.696483496248973
1790298960,2.1707283049854684e-05,2.2645842040764966e-05,2.1707283049854684e-05,2.219335475252687e-05,153.94148001360776
1790299080,2.219335475252687e-05,2.219335475252687e-05,2.214075424214108e-05,2.2143648178735564e-05,3.345354684787955
1790299140,2.2143648178735564e-05,2.2143648178735564e-05,2.211993714345314e-05,2.211993714345314e-05,0.10399471873901917
1790299200,2.211993714345314e-05,2.444148267705613e-05,2.211993714345314e-05,2.3893358135217415e-05,403.08809098441566
1790299260,2.3893358135217415e-05,2.4225889010299647e-05,2.3663498081618413e-05,2.3975036499385938e-05,64.52714835344777
1790299320,2.3975036499385938e-05,2.3975036499385938e-05,2.3434736190206733e-05,2.3828437509941107e-05,184.24487808249233
1790299380,2.3828437509941107e-05,2.3828437509941107e-05,2.344812689572822e-05,2.344812689572822e-05,14.713769944785065
1790299500,2.344812689572822e-05,2.37451126151353e-05,2.344812689572822e-05,2.37451126151353e-05,0.5767943931958656
1790299560,2.37451126151353e-05,2.37451126151353e-05,2.2918213696147495e-05,2.2918213696147495e-05,88.05441199840347
1790299620,2.2918213696147495e-05,2.2936106594496463e-05,2.261510864676726e-05,2.2936106594496463e-05,96.95313541485798
1790299800,2.2936106594496463e-05,2.2936106594496463e-05,2.2661967792342677e-05,2.2661967792342677e-05,0.06617960902541092
1790299920,2.2661967792342677e-05,2.31613874474696e-05,2.2661967792342677e-05,2.31613874474696e-05,46.327930703702435
1790299980,2.31613874474696e-05,2.3301223271113592e-05,2.301345594036679e-05,2.3294909385382712e-05,17.748783793195084
1790300040,2.3294909385382712e-05,2.3324796656070965e-05,2.3294909385382712e-05,2.3324796656070965e-05,11.568989041513492
1790300100,2.3324796656070965e-05,2.3324796656070965e-05,2.2937722233323885e-05,2.2937722233323885e-05,45.53486076426097
1790300220,2.2937722233323885e-05,2.3467432511391662e-05,2.2937722233323885e-05,2.3467432511391662e-05,97.57397158252515
1790300280,2.3467432511391662e-05,2.3467432511391662e-05,2.3285629983097056e-05,2.3285629983097056e-05,33.524331194327544
1790300340,2.3285629983097056e-05,2.3685268602463982e-05,2.3285629983097056e-05,2.3685268602463982e-05,34.74030614460352
1790300460,2.3685268602463982e-05,2.3685268602463982e-05,2.333702234239451e-05,2.3628108384756836e-05,25.87492272446001
1790300520,2.3628108384756836e-05,2.3628108384756836e-05,2.3397221332605004e-05,2.3397221332605004e-05,0.4236838236938364
1790300700,2.3397221332605004e-05,2.350353742705025e-05,2.3283826916217765e-05,2.350353742705025e-05,46.76721798502891
1790300760,2.350353742705025e-05,2.350353742705025e-05,2.3250069242290808e-05,2.3250069242290808e-05,0.7992472301269762
1790300820,2.3250069242290808e-05,2.355129402312639e-05,2.3246586988581274e-05,2.355129402312639e-05,0.5174399955718781
1790300880,2.355129402312639e-05,2.355129402312639e-05,2.3235881541081706e-05,2.3235881541081706e-05,4.3167250446751755
1790300940,2.3235881541081706e-05,2.3235881541081706e-05,2.2917691774304572e-05,2.2917691774304572e-05,97.8278229737126
1790301060,2.2917691774304572e-05,2.2917691774304572e-05,2.2613699564449374e-05,2.2616839298491693e-05,1.2729560079088342
1790301180,2.2616839298491693e-05,2.2667714440932516e-05,2.2352859413335726e-05,2.2667714440932516e-05,53.92418706902508
1790301420,2.2667714440932516e-05,2.270108737321286e-05,2.2412871379629624e-05,2.2412871379629624e-05,11.485358687392647
1790301540,2.2412871379629624e-05,2.2412871379629624e-05,2.2246497051457224e-05,2.2246497051457224e-05,23.727179732497238
1790301600,2.2246497051457224e-05,2.2246497051457224e-05,2.1992360792079198e-05,2.1992360792079198e-05,47.563819271490416
1790301660,2.1992360792079198e-05,2.1992360792079198e-05,2.192176582171372e-05,2.192176582171372e-05,7.527745098082376
1790301780,2.192176582171372e-05,2.1964512544078894e-05,2.192176582171372e-05,2.1964512544078894e-05,8.987083819567674
1790301840,2.1964512544078894e-05,2.219308547926104e-05,2.1878388457895204e-05,2.1878388457895204e-05,52.189960254127364
1790302020,2.1878388457895204e-05,2.251770556088828e-05,2.1878388457895204e-05,2.251770556088828e-05,107.3976940616419
1790302080,2.251770556088828e-05,2.251770556088828e-05,2.239591996466377e-05,2.239591996466377e-05,35.27104110854902
1790302140,2.239591996466377e-05,2.239591996466377e-05,2.2284494462388744e-05,2.2284494462388744e-05,1.7827595569910994
1790302260,2.2284494462388744e-05,2.2653185126214727e-05,2.2284494462388744e-05,2.2653185126214727e-05,22.251325485992975
1790302440,2.2653185126214727e-05,2.2789705528380077e-05,2.23231186934569e-05,2.266707321477999e-05,90.92797026200374
1790302500,2.266707321477999e-05,2.2752582891824507e-05,2.266707321477999e-05,2.2752582891824507e-05,9.927382729216335
1790302560,2.2752582891824507e-05,2.2752582891824507e-05,2.2080802627298187e-05,2.2080802627298187e-05,141.38314223441427
1790302680,2.2080802627298187e-05,2.2080802627298187e-05,2.162644807707907e-05,2.162644807707907e-05,16.46228318012859
1790302740,2.162644807707907e-05,2.162644807707907e-05,2.138371646778226e-05,2.138371646778226e-05,35.079033470451144
1790302800,2.138371646778226e-05,2.138371646778226e-05,2.131002035138145e-05,2.131002035138145e-05,19.547218860304927
1790302860,2.131002035138145e-05,2.131002035138145e-05,2.080384426947608e-05,2.080384426947608e-05,148.74983129762637
1790302920,2.080384426947608e-05,2.080384426947608e-05,2.0382057290392152e-05,2.0382057290392152e-05,1.643677528557782
1790302980,2.0382057290392152e-05,2.0382057290392152e-05,2.0354147781427587e-05,2.0354147781427587e-05,3.3398268718402266
1790303040,2.0354147781427587e-05,2.0354147781427587e-05,2.0274075064878385e-05,2.0274075064878385e-05,19.914420011250957
1790303100,2.0274075064878385e-05,2.06052965986424e-05,2.0274075064878385e-05,2.06052965986424e-05,52.33701915599546
1790303160,2.06052965986424e-05,2.06052965986424e-05,2.0481168953091127e-05,2.0481168953091127e-05,10.506577159792293
1790303220,2.0481168953091127e-05,2.0481168953091127e-05,1.8460911793313462e-05,1.875391041392489e-05,404.70143933435395
1790303280,1.875391041392489e-05,1.875391041392489e-05,1.8204506387595797e-05,1.8204506387595797e-05,72.31307073904918
1790303340,1.8204506387595797e-05,1.822158574873948e-05,1.8204506387595797e-05,1.822158574873948e-05,1.3905094907511908
1790303400,1.822158574873948e-05,1.822158574873948e-05,1.7967294465617216e-05,1.7967294465617216e-05,4.350292653925121
1790303460,1.7967294465617216e-05,1.798341462307692e-05,1.7967294465617216e-05,1.798341462307692e-05,0.4525499223959128
1790303520,1.798341462307692e-05,1.844387173933066e-05,1.798341462307692e-05,1.844387173933066e-05,49.54508832541694
1790303580,1.844387173933066e-05,1.8848225257408104e-05,1.844387173933066e-05,1.8848225257408104e-05,69.94122839790612
1790303640,1.8848225257408104e-05,1.9496297372574286e-05,1.8848225257408104e-05,1.9496297372574286e-05,198.11619280525866
1790303700,1.9496297372574286e-05,1.9496297372574286e-05,1.9260637711988378e-05,1.9260637711988378e-05,0.030561365343107043
1790303760,1.9260637711988378e-05,2.0557999665112777e-05,1.9260637711988378e-05,2.0557999665112777e-05,218.31842905687182
1790303880,2.0557999665112777e-05,2.0557999665112777e-05,1.9929959603020094e-05,2.013361608868126e-05,138.90628130168972
1790304000,2.013361608868126e-05,2.0229423573090508e-05,2.013361608868126e-05,2.0229423573090508e-05,5.844411459748451
1790304060,2.0229423573090508e-05,2.0229423573090508e-05,1.987157715844072e-05,1.987157715844072e-05,34.74899296379598
1790304240,1.987157715844072e-05,1.987157715844072e-05,1.978215589588207e-05,1.978215589588207e-05,8.52745658357495
1790304360,1.978215589588207e-05,1.978215589588207e-05,1.9703663849402398e-05,1.9703663849402398e-05,1.0286119750664928
1790304480,1.9703663849402398e-05,1.9863624020058265e-05,1.9628804649056474e-05,1.9863624020058265e-05,12.395843477641336
1790304540,1.9863624020058265e-05,1.992219020111177e-05,1.9863624020058265e-05,1.992219020111177e-05,12.611021785324894
1790304600,1.992219020111177e-05,1.9938021141271298e-05,1.992219020111177e-05,1.9938021141271298e-05,0.57727848218825
1790304660,1.9938021141271298e-05,2.0096503575882378e-05,1.9691558520783017e-05,2.0096503575882378e-05,58.66128751830256
1790304720,2.0096503575882378e-05,2.0281147808341804e-05,2.0096503575882378e-05,2.0281147808341804e-05,6.870074253346279
1790304780,2.0281147808341804e-05,2.0281147808341804e-05,1.9757792231299575e-05,1.9757792231299575e-05,103.62204020731502
1790304840,1.9757792231299575e-05,1.986388695788385e-05,1.9757792231299575e-05,1.986388695788385e-05,57.71358318061389
1790304900,1.986388695788385e-05,2.0130413382520525e-05,1.986388695788385e-05,2.0064305999096805e-05,23.088233326785154
1790304960,2.0064305999096805e-05,2.0064305999096805e-05,1.8724954381648592e-05,1.8724954381648592e-05,214.59890507786562
1790305020,1.8724954381648592e-05,1.9993547886434236e-05,1.8724954381648592e-05,1.9993547886434236e-05,207.7380346937768
1790305080,1.9993547886434236e-05,1.9993547886434236e-05,1.983779339985518e-05,1.983779339985518e-05,2.191377721991218
