ts,o,h,l,c,v
1790252940,0.00010657778778420205,0.00010657778778420205,9.355744929843586e-05,0.0001009277571245655,2441.4510657094174
1790253000,0.0001009277571245655,0.00010272122006689438,9.937325420772898e-05,0.00010123334412366852,394.6561184396405
1790253060,0.00010123334412366852,0.00010662742407837163,0.00010123334412366852,0.00010662742407837163,702.7798063764028
1790253120,0.00010662742407837163,0.00010696445781285519,0.00010289819944520525,0.00010696445781285519,676.555682739333
1790253180,0.00010696445781285519,0.00010696445781285519,9.722764115219454e-05,9.722764115219454e-05,776.6108531341298
1790253240,9.722764115219454e-05,0.00010122869272042162,9.714456275863917e-05,0.00010122869272042162,353.94857816660897
1790253300,0.00010122869272042162,0.00010544853347690836,9.974252886357791e-05,0.00010393336393907935,451.2455618223143
1790253360,0.00010393336393907935,0.00010489137102288276,0.00010257678301323891,0.00010346915820894139,174.0935667001038
1790253420,0.00010346915820894139,0.00010616885044727454,0.00010346915820894139,0.00010455561275272746,120.85871544387909
1790253480,0.00010455561275272746,0.00010629184008060742,0.00010432188136116865,0.00010629184008060742,49.55911465981916
1790253540,0.00010629184008060742,0.00010743412850043939,0.00010483872604260694,0.00010582408654126777,196.65835607370994
1790253600,0.00010582408654126777,0.00010766059741855684,0.00010582408654126777,0.00010614946204238786,20.173908635269026
1790253660,0.00010614946204238786,0.00010614946204238786,0.000105201768366692,0.000105201768366692,75.65815385561199
1790253720,0.000105201768366692,0.00011121376276804494,0.000105201768366692,0.00011121376276804494,403.9480701794823
1790253780,0.00011121376276804494,0.00011159609142521327,0.00011001886789391359,0.00011004008836249721,30.83177666209698
1790253840,0.00011004880355645936,0.00011164251330554477,0.00011004880355645936,0.00011014039605081188,9.790640476013289
1790253900,0.00011014039605081188,0.00011186241820565754,0.00011014039605081188,0.00011018215681779075,24.54763625098537
1790253960,0.00011018215681779075,0.00011105359148391993,0.00010504756407418408,0.00010504756407418408,405.8950872146112
1790254020,0.00010504756407418408,0.0001051384051793154,0.00010258403368544829,0.0001030466772345466,357.14236341716264
1790254080,0.0001030466772345466,0.00010333159614063245,9.635670017281488e-05,9.877591216545665e-05,1068.0616233049088
