ts,o,h,l,c,v
1790235420,0.0023252149277795215,0.002382051896014771,0.002307869068222075,0.0023541159026049564,1719.0467828571484
1790235480,0.0023541159026049564,0.0023918540715015865,0.0023225385275672666,0.002372138638701787,2920.5739990578336
1790235540,0.002372138638701787,0.0025113856960211956,0.0023486640697433798,0.0024329749907167956,5233.736926665785
1790235600,0.0024329749907167956,0.002495926365285872,0.002375122268544211,0.0024282336280010445,2771.089085958846
1790235660,0.0024282336280010445,0.0025118256716582174,0.0024014414754321787,0.0024515596981924963,2960.0097983062064
1790235720,0.0024515596981924963,0.00249532476452189,0.0023531236589964563,0.0023531236589964563,3102.955293316006
1790235780,0.0023531236589964563,0.002438007719009079,0.002317719531610954,0.002360085877997273,3141.2836958739636
1790235840,0.002360085877997273,0.0024644412584966823,0.002359629613853012,0.002395807214721747,1946.8685564044067
1790235900,0.002395807214721747,0.002459556395132919,0.0023678096307479654,0.0023884064718335224,1990.1145066770584
1790235960,0.0023884064718335224,0.002441003029438058,0.0023294026228422473,0.0023611040264648075,3051.3074167047625
1790236020,0.0023611040264648075,0.0023725865066214283,0.0022614100448000037,0.002311239263287853,2282.987297696987
1790236080,0.002311239263287853,0.0023684616920703182,0.0022929756336790906,0.0022932849265652035,1828.2211688409225
1790236140,0.0022932849265652035,0.0023854037775653493,0.0022932849265652035,0.0023252290141035424,2033.449346126549
1790236200,0.0023252290141035424,0.0023692891979611424,0.0022078001899182914,0.0022555238635542803,3286.177191870119
1790236260,0.0022555238635542803,0.002315203992590852,0.0021908468876113514,0.0022658896514622558,3295.8246625634592
1790236320,0.0022658896514622558,0.002312439074900372,0.0022404059207984032,0.002312439074900372,1162.324648884074
1790236380,0.002312439074900372,0.0023494397959502944,0.0022514762360468744,0.0023494397959502944,4667.020055358955
1790236440,0.0023494397959502944,0.002370407283755724,0.002298593256000274,0.0023659353664476734,1922.827245536834
1790236500,0.0023659353664476734,0.002409658791324869,0.002332704288668621,0.0023732731621311613,1855.85070903275
1790236560,0.0023732731621311613,0.0024009753540095292,0.0023282843045722493,0.0023697150224819647,1415.9564153644008
1790236620,0.0023697150224819647,0.0023755928156311956,0.002178554960127474,0.0022026714396780177,4398.655023302208
1790236680,0.0022026714396780177,0.002255684498239516,0.002177836606750164,0.002255664738010579,954.3442921546618
1790236740,0.002255664738010579,0.0023228497904793297,0.0022374331424675022,0.0023228497904793297,1354.4906237209802
1790236800,0.0023228497904793297,0.0023228497904793297,0.0022328379042870303,0.002278956068997472,2369.492755984243
1790236860,0.002278956068997472,0.0023094529810378027,0.0022354956201215046,0.0022535023130383076,2559.8138557545226
1790236920,0.0022535023130383076,0.0023539123222806246,0.0022535023130383076,0.0023539123222806246,1498.8400247709112
1790236980,0.0023539123222806246,0.0023911261840317308,0.0023404814655079587,0.0023649069656945794,1656.6489346282472
1790237040,0.0023649069656945794,0.0024274101137077534,0.0023496960922493254,0.0023512694352579313,1715.8748736367015
1790237100,0.0023512694352579313,0.0024270995179607405,0.0023512694352579313,0.002373748727681092,1953.3584520360098
1790237160,0.002373748727681092,0.002486447265760538,0.002373748727681092,0.002468582361307385,1495.7956064913885
1790237220,0.002468582361307385,0.0025135346964536153,0.002445775150173942,0.0025135346964536153,1631.1876413556306
1790237280,0.0025135346964536153,0.002584628218794396,0.002496600869792041,0.002533809920227933,1768.857749800008
1790237340,0.002533809920227933,0.0026116279150288657,0.0025100880742322087,0.002537264766425985,2205.994492435353
1790237400,0.002537264766425985,0.00254280494587362,0.0024594279144039516,0.0024793862357192498,1834.9958499574025
1790237460,0.0024793862357192498,0.002558556532158898,0.002477776575071631,0.0025039928544660583,1758.2774817820648
1790237520,0.0025039928544660583,0.002516187643353925,0.0024245852704540757,0.002516187643353925,1907.390274903708
1790237580,0.002516187643353925,0.0025165952558973696,0.002394985930800249,0.002465167747850278,2540.6346712582585
1790237640,0.002465167747850278,0.002465762682783323,0.0023920644479141716,0.002417008785530565,2593.103571302953
1790237700,0.002417008785530565,0.0024590946149463237,0.002404177168444276,0.0024584428493660687,611.0843508339362
1790237760,0.0024584428493660687,0.0024747309352787738,0.0023728500200890855,0.002398012015069622,2433.7334448316988
1790237820,0.002398012015069622,0.00242857105858145,0.0023575557174838864,0.0024151785845897937,2196.4671482229596
1790237880,0.0024151785845897937,0.0024151785845897937,0.002323042604004615,0.002323042604004615,2112.4772655022066
1790237940,0.002323042604004615,0.0024179418409255677,0.002323042604004615,0.0023925839906605607,1466.1934762806404
1790238000,0.0023925839906605607,0.0024033770938737134,0.0022778119325892344,0.0023164387725203733,3514.2521513560478
1790238060,0.0023164387725203733,0.00234464214494056,0.0022391872221212503,0.002249643231076939,2482.7411589890557
1790238120,0.002249643231076939,0.0022884198232770896,0.002206101193229257,0.0022564160488258256,2788.53052085529
1790238180,0.0022564160488258256,0.0022667284223358815,0.0022114891214196596,0.0022562558216272406,1064.8999192593758
1790238240,0.0022562558216272406,0.002288889453413831,0.0021883505223849386,0.0021885137628234476,2830.2463985390796
1790238300,0.0021885137628234476,0.0022754185260516874,0.0021885137628234476,0.002236491142179269,1528.4628344102907
1790238360,0.002236491142179269,0.002236491142179269,0.002122529639644132,0.00214380768365736,2794.5857266758057
1790238420,0.00214380768365736,0.0021740713301292578,0.0021075693511908955,0.0021267792893092056,2298.170765221257
1790238480,0.0021267792893092056,0.002139443542187017,0.0020678211721664756,0.002092743650338933,2222.864930104697
1790238540,0.002092743650338933,0.0021355748210068713,0.0020620008238891848,0.002081898669775012,1916.2925592919769
1790238600,0.002081898669775012,0.002137956517855911,0.0020277072968936756,0.0020676849223787395,2526.9779680436586
1790238660,0.0020676849223787395,0.0021168442171951565,0.00205157955119358,0.0021168442171951565,860.8466515390185
1790238720,0.0021168442171951565,0.002169400563362851,0.002099039398004737,0.002169400563362851,1270.2830625145293
1790238780,0.002169400563362851,0.0021836157319011563,0.002106550013872777,0.0021298069745212668,1904.318530549842
1790238840,0.0021298069745212668,0.002176176303809163,0.002112204763835222,0.002137168202685672,1409.2860407136304
1790238900,0.002137168202685672,0.0021986961133747054,0.0021366176223561995,0.0021803811915513836,1911.6594312623388
1790238960,0.0021803811915513836,0.0022506860696472008,0.002156871118063994,0.0022506860696472008,1469.7629562591233
1790239020,0.0022506860696472008,0.00225899832304674,0.0021748440282317017,0.002198927943347685,2528.669010412386
1790239080,0.002198927943347685,0.0022315965698722438,0.0021735572471214457,0.0022074057956255376,1688.170204194273
1790239140,0.0022074057956255376,0.0022516291638875778,0.002184329593724343,0.0022177058250988247,2070.875116416937
1790239200,0.0022177058250988247,0.002253819153605383,0.002173868104176053,0.002229360473348027,1683.0450147469182
1790239260,0.002229360473348027,0.0022845439978701437,0.0022112062934829496,0.0022590890080988308,1765.3074589980383
1790239320,0.0022590890080988308,0.00229464530073146,0.0022231683008091473,0.002263870610243525,1755.480194909021
1790239380,0.002263870610243525,0.00231393158477969,0.00224399828742675,0.002247419994184192,2624.2583018317364
1790239440,0.002247419994184192,0.0022667396732133096,0.0021757295477611853,0.0022260223080698555,2361.3169769362935
1790239500,0.0022260223080698555,0.002268907743173438,0.0021249932425504215,0.002163575365962272,2789.3212532936504
1790239560,0.002163575365962272,0.002196821548258354,0.0021410880970692734,0.002150769912749944,2233.828455233939
1790239620,0.002150769912749944,0.0022120902409160756,0.0021271971603346314,0.002168672703128417,1805.8228152590536
1790239680,0.002168672703128417,0.0022304684280171384,0.002154651527236809,0.0022304684280171384,1123.6769333423279
1790239740,0.0022304684280171384,0.0022652717725298874,0.002209187478754056,0.0022626000370310653,1111.4793813372228
1790239800,0.0022626000370310653,0.002288848901595678,0.0022177969547890974,0.0022189730355397,2395.098659018629
1790239860,0.0022189730355397,0.0022499232052168353,0.0021764328851301283,0.0022499232052168353,1664.3382556050656
1790239920,0.0022499232052168353,0.0022628450833983645,0.002211001021952867,0.002238062730800622,1373.4413672454737
1790239980,0.002238062730800622,0.0023199256747881633,0.0022378698143716265,0.002318697651640562,1047.5527899174542
1790240040,0.002318697651640562,0.0023198810094246717,0.0022398792356100937,0.0023198810094246717,1780.1121532627928
1790240100,0.0023198810094246717,0.0023303680429980016,0.002251780766592492,0.0023303680429980016,1668.5886234978932
1790240160,0.0023303680429980016,0.002387873561823208,0.002307791621654356,0.002328405387132557,1899.3320524280014
1790240220,0.002328405387132557,0.002390510858248127,0.00231585161833604,0.0023473955554392267,1571.286503888196
1790240280,0.0023473955554392267,0.0023845679906529574,0.0023147149370883217,0.0023391424126470435,1749.342336386647
1790240340,0.0023391424126470435,0.0023479531986355445,0.0022698944300675664,0.002331010857084192,1995.5568758410955
1790240400,0.002331010857084192,0.002372512267965649,0.002265606239759685,0.0022897446626196985,2414.539619464109
1790240460,0.0022897446626196985,0.002351526829932036,0.0022717629189159126,0.002336316119835827,1096.0731526094985
1790240520,0.002336316119835827,0.002336316119835827,0.0022409984371346684,0.002267603925091559,2604.032818079085
1790240580,0.002267603925091559,0.0023000011420251125,0.002228781194201386,0.0022977438558029703,1709.7584213213306
1790240640,0.0022977438558029703,0.002298191537392606,0.002230905698151745,0.002259122532099346,2329.202295446478
1790240700,0.002259122532099346,0.0022960784648136273,0.0022216316788239467,0.0022680363131963224,1803.5085692716298
1790240760,0.0022680363131963224,0.002284164715237122,0.0021999190665532146,0.002228924471076294,2328.1194238636635
1790240820,0.002228924471076294,0.0022408178687352708,0.002186496216929016,0.0022001117376408345,783.466123109495
1790240880,0.0022001117376408345,0.0022493848125912977,0.002159508455010475,0.002159508455010475,1990.9830515047774
1790240940,0.002159508455010475,0.0022592509011753223,0.002159508455010475,0.0022592509011753223,1272.5880769263993
1790241000,0.0022592509011753223,0.0022592509011753223,0.0021871062068920992,0.002239094692459649,2948.307580368368
1790241060,0.002239094692459649,0.002279852207270265,0.0022052080469172194,0.0022423185159477655,1573.8414205963338
1790241120,0.0022423185159477655,0.0022785471090307832,0.0022013719725602807,0.0022535474422309292,2116.563744563499
1790241180,0.0022535474422309292,0.002297726003220313,0.0022535474422309292,0.002273845498810714,1288.7275912516866
1790241240,0.002273845498810714,0.002345210294613234,0.002261608083436069,0.002345210294613234,1642.4655560148901
1790241300,0.002345210294613234,0.002345210294613234,0.0022733910544951233,0.00232163713628022,1871.112761598895
1790241360,0.00232163713628022,0.002351568540468842,0.0023070083585620843,0.0023445788520076987,1740.3641367314167
1790241420,0.0023445788520076987,0.0024044371858237498,0.002318859528467715,0.002367005194690537,1948.316635574863
1790241480,0.002367005194690537,0.002378481125985128,0.0023092545556614766,0.0023679524666676845,1448.5727738467485
1790241540,0.0023679524666676845,0.002514493015002406,0.0023573477896279694,0.002488053770411158,2272.4564107096053
1790241600,0.002488053770411158,0.0024995826570725233,0.002366290328717345,0.0023705846356484816,2303.6738634225494
1790241660,0.0023705846356484816,0.002437972043718739,0.002345993394267798,0.0023890435004091408,1912.9234674853612
1790241720,0.0023890435004091408,0.0024384171574057855,0.002364165467499854,0.0024384171574057855,889.7267146821838
1790241780,0.0024384171574057855,0.0025100323245024446,0.0024216547719645267,0.0025100323245024446,2163.4893804243375
1790241840,0.0025100323245024446,0.002519433058732454,0.0024517443370307957,0.0024764971962014143,2265.5988581296965
1790241900,0.0024764971962014143,0.002595377136662053,0.0024498370034628696,0.002566314662722325,1895.4491556286634
1790241960,0.002566314662722325,0.002667050133147277,0.002566314662722325,0.002591944348843783,2014.345141562045
1790242020,0.002591944348843783,0.002638708449181037,0.002517121139340753,0.002517121139340753,2099.141060473408
1790242080,0.002517121139340753,0.002578896377729965,0.0025148898188996557,0.0025148898188996557,1538.2489052569072
1790242140,0.0025148898188996557,0.002554184633150518,0.0024602533898232066,0.0024602533898232066,3020.484574544438
1790242200,0.0024602533898232066,0.0025140512742484068,0.002434123760837517,0.002484796138114313,942.7715530935128
1790242260,0.002484796138114313,0.0025118421699959364,0.0022785917190727444,0.0023027585133640733,4426.464370019548
1790242320,0.0023027585133640733,0.0023720579879814153,0.0022787905900425696,0.0023720579879814153,1167.6539066045952
1790242380,0.0023720579879814153,0.0024287814784030833,0.002361232862000773,0.0024287814784030833,1084.9334236212915
1790242440,0.0024287814784030833,0.0024287814784030833,0.0023523131196416048,0.002410470617154311,1326.3126206683914
1790242500,0.002410470617154311,0.002410470617154311,0.002327230352738991,0.002409139142475825,1657.0381643594046
1790242560,0.002409139142475825,0.002448615672289499,0.0023738498748106644,0.0023988436234735557,1456.889177806843
1790242620,0.0023988436234735557,0.0024196103919814443,0.002327600116566271,0.0023714638959651197,2545.055684707429
1790242680,0.0023714638959651197,0.0024071271608292863,0.0023357054332323046,0.002375735324874688,1988.3953001063505
1790242740,0.002375735324874688,0.0024434593663480325,0.002367512698563128,0.00239943419502589,1556.686771668805
1790242800,0.00239943419502589,0.0024123016087608043,0.0023114540992407655,0.0023505436757593687,2113.9137375775954
1790242860,0.0023505436757593687,0.0024060420875009997,0.0023318058594658016,0.0023606396940487775,1512.2386640701388
1790242920,0.0023606396940487775,0.002425313238552441,0.002341099464875356,0.002425313238552441,991.8556263261652
1790242980,0.002425313238552441,0.002452789605046286,0.00232728743196732,0.002352310048933868,3151.8069870191694
1790243040,0.002352310048933868,0.0023955825338221074,0.0023353883765836188,0.0023937520192014398,783.1879662063657
1790243100,0.0023937520192014398,0.002492184256542429,0.002368733222313426,0.002474688520211601,1729.5896473709913
1790243160,0.002474688520211601,0.0024991714336089262,0.0024234830964971863,0.0024696843003001144,1492.8900089706167
1790243220,0.0024696843003001144,0.0025086555701990753,0.002452663377601989,0.0025085878761123654,1044.6747199700685
1790243280,0.0025085878761123654,0.002545444909272086,0.00248742767236104,0.0024924860911108345,1787.4313750348067
1790243340,0.0024924860911108345,0.002555363403577561,0.0024662948672576662,0.0024819494063605093,2153.2974194547337
1790243400,0.0024819494063605093,0.0025397716821385793,0.0024560048740055397,0.0025397716821385793,939.0156671662617
1790243460,0.0025397716821385793,0.002570084207912418,0.0024962950598152057,0.002496549630177622,2800.632614013939
1790243520,0.002496549630177622,0.0025547800411788064,0.0024600140342132056,0.0025064105141421856,1877.249366984467
1790243580,0.0025064105141421856,0.002553770520143276,0.002474675604260023,0.002474675604260023,1925.294893976733
1790243640,0.002474675604260023,0.0025128767353081874,0.0024393983623745563,0.002445137492790418,1618.4557061761393
1790243700,0.002445137492790418,0.0025226516408003276,0.0024441204630849815,0.0025226516408003276,877.9959938131537
1790243760,0.0025226516408003276,0.002557743574135733,0.0024842983041434355,0.002529109049338864,988.6597610501943
1790243820,0.002529109049338864,0.0025639947222101354,0.0024782996724510677,0.0025639947222101354,1748.043666887412
1790243880,0.0025639947222101354,0.0025639947222101354,0.0024931961505363313,0.002540194148749214,1428.4515769749512
1790243940,0.002540194148749214,0.0025899889108483474,0.0025183368766989594,0.0025443255895435217,1446.2243001416
1790244000,0.0025443255895435217,0.0025842337737536822,0.0025263801910067737,0.0025740375722499253,1460.984900309718
1790244060,0.0025740375722499253,0.00260446940565826,0.0024920496400105095,0.0025380934921632845,2115.5002749365085
1790244120,0.0025380934921632845,0.002574955749607099,0.0025235728782907045,0.002574955749607099,1954.287745448654
1790244180,0.002574955749607099,0.002575396586320146,0.002499048486463913,0.002536493943230848,2122.471081861528
1790244240,0.002536493943230848,0.0025481060252074365,0.0024767604921842263,0.002523965090096932,1041.762227173479
1790244300,0.002523965090096932,0.0025363672695103623,0.0024534663529046496,0.0024889660846622846,2314.831500534521
1790244360,0.0024889660846622846,0.0025402491278957865,0.0024601977943418873,0.002485979962470245,1686.925227582145
1790244420,0.002485979962470245,0.0025285334236988116,0.002433783526605387,0.0024714883514344674,1838.3795714616951
1790244480,0.0024714883514344674,0.002534390996449458,0.002445194928108924,0.002458682871273695,1763.9021561185261
1790244540,0.002458682871273695,0.0025140742214773974,0.0024400745143387526,0.0024942490147866216,1730.3431133273293
1790244600,0.0024942490147866216,0.0025648765657471065,0.002469968368774963,0.0025374647445125477,1079.7719256396792
1790244660,0.0025374647445125477,0.002588083835934997,0.0025084545196491594,0.002535122878238667,1101.2683455752451
1790244720,0.002535122878238667,0.0025656742540867542,0.002524272277591054,0.002561196458314665,538.0837610704949
1790244780,0.002561196458314665,0.002572799416685743,0.0025304967637041625,0.002572709951735651,317.40339150785195
1790244840,0.002572709951735651,0.0025784006332615185,0.002545635706777291,0.002578055188731758,96.20685386046912
1790244900,0.002578055188731758,0.002578055188731758,0.0025042650255997817,0.002544895722628583,915.5371552720746
1790244960,0.002544895722628583,0.002571078846541963,0.0025175075240511146,0.002544279691350441,388.7901003579533
1790245020,0.002544279691350441,0.0025736422297920353,0.0025440181424781784,0.0025711408161640304,71.75176179803145
1790245080,0.0025711408161640304,0.002573638401669484,0.002472607614761729,0.002480130669391465,1963.8743334519559
1790245140,0.002480130669391465,0.002555574772111192,0.002480130669391465,0.002536994745790534,900.4288085700123
1790245200,0.002536994745790534,0.0025637459902080094,0.0024599954858536485,0.0024599954858536485,2014.0767337711627
1790245260,0.0024599954858536485,0.002552379823937483,0.0024091340815935395,0.0025206283075242452,5186.710984286602
1790245320,0.0025206283075242452,0.0025303833314573704,0.002412833550041508,0.0024607923227982754,2552.7170100152803
1790245380,0.0024607923227982754,0.0024607923227982754,0.0024128104044338866,0.0024128104044338866,1519.622198194064
1790245440,0.0024128104044338866,0.002470337996120729,0.0023894823463239128,0.0023896703096745143,1621.4014067680055
1790245500,0.0023896703096745143,0.0025032425000644774,0.0023877489720254487,0.0025032425000644774,1417.1925606568477
1790245560,0.0025032425000644774,0.0025124929398034393,0.0024353146460380642,0.0024704946263681355,1183.6569943073018
1790245620,0.0024704946263681355,0.002530018905433436,0.0024462813689650293,0.0024968862998539293,1909.3622361117405
1790245680,0.0024968862998539293,0.0025173716518287013,0.0024677080209156202,0.002508349263769732,856.0039737924897
1790245740,0.002508349263769732,0.0025295795277163547,0.0024675097665565952,0.0025295795277163547,901.1883914541334
1790245800,0.0025295795277163547,0.0025431614290308815,0.0024704768000473687,0.0025032269033157147,1476.037801662123
1790245860,0.0025032269033157147,0.002529131222666929,0.002452520269953806,0.002524566080367327,1503.5018555426952
1790245920,0.002524566080367327,0.0025378597634060688,0.002498347092008944,0.002536365437224436,273.4731270203487
1790245980,0.002536365437224436,0.0025457309919226768,0.0025077567586984217,0.002516242795508792,222.56855542567567
1790246040,0.002516242795508792,0.0025450980689600625,0.002516242795508792,0.00251773090445187,75.03903062064246
1790246100,0.00251773090445187,0.0025449290867800927,0.002516849941056649,0.0025449290867800927,79.67584068713906
1790246160,0.0025449290867800927,0.002546843316990049,0.002518774583698608,0.0025446400335321835,118.36816366939713
1790246220,0.0025446400335321835,0.002547814799819524,0.002518927878333493,0.002546451109525485,113.9267276622195
1790246280,0.002546451109525485,0.0025482595950451544,0.0024850322276001187,0.002516388352746913,1124.7299579651926
1790246340,0.002516388352746913,0.0025531017434242327,0.0024849672986474443,0.0024930771277211204,1032.4476897883633
1790246400,0.0024930771277211204,0.0025400932944566927,0.0024930771277211204,0.0025400932944566927,354.79882964459455
1790246460,0.0025400932944566927,0.0025414216771388475,0.0023748049675784517,0.002462075910720753,3523.2309048112456
1790246520,0.002462075910720753,0.002551079886962607,0.002462075910720753,0.002550847097998676,1039.6494091757224
1790246580,0.002550847097998676,0.002550847097998676,0.002428220404057802,0.00250652037123865,2348.866731928817
1790246640,0.00250652037123865,0.002515049147291211,0.0024448207489809253,0.00251186266505434,1475.9327903057272
1790246700,0.00251186266505434,0.0025165901779512193,0.002429605035518857,0.002444863733652004,2290.023589487244
1790246760,0.002444863733652004,0.0025202244201206867,0.002442987347018067,0.0024866473881940414,1835.2545352323805
1790246820,0.0024866473881940414,0.0025221761128894214,0.00243058582245099,0.00243058582245099,2018.9230742008676
1790246880,0.00243058582245099,0.0024732417178890136,0.002406399020407331,0.002410016498594701,1481.2009253426047
1790246940,0.002410016498594701,0.0024541328643163034,0.002384879917189241,0.0024541328643163034,796.3306930655475
1790247000,0.0024541328643163034,0.0024610720327449963,0.0023852993489229153,0.002393292707768734,2531.7850011897235
1790247060,0.002393292707768734,0.002456801619834953,0.002393292707768734,0.002456801619834953,656.9675789609987
1790247120,0.002456801619834953,0.002456801619834953,0.00236351910352541,0.0023886484164977635,2344.272375104322
1790247180,0.0023886484164977635,0.0023998318323932635,0.0023309840580057603,0.002385141569113194,1361.4099175068234
1790247240,0.002385141569113194,0.0024058229995639656,0.002344364615910012,0.002367060797704951,2535.497900424129
1790247300,0.002367060797704951,0.0023873046105843195,0.002285891282723337,0.0023385650917653886,2066.1511335944797
1790247360,0.0023385650917653886,0.0023652129586588617,0.002308112912952458,0.002308112912952458,1229.6891227840376
1790247420,0.002308112912952458,0.0023582061960103194,0.002248159048430156,0.002248159048430156,2180.9587375347737
1790247480,0.002248159048430156,0.002330341377081326,0.0022478680966152805,0.0022995541114499795,1174.8861601866884
1790247540,0.0022995541114499795,0.002368492820981137,0.0022912987984950862,0.002345055617803928,891.2309331031831
1790247600,0.002345055617803928,0.0023832506384989663,0.002292992794270421,0.002337108794272731,2697.775078712123
1790247660,0.002337108794272731,0.002405595964159488,0.002313236322919066,0.0024054179981141113,1132.3391955171392
1790247720,0.0024054179981141113,0.0024371884783366783,0.0023363135767424225,0.0024370093109639702,1916.7173851974155
1790247780,0.0024370093109639702,0.0024370093109639702,0.0023608594422664313,0.0023608594422664313,1930.8466283694245
1790247840,0.0023608594422664313,0.0024130760442509776,0.0023376154390546758,0.002387199008068233,1857.8751182491744
1790247900,0.002387199008068233,0.0024124293034397037,0.002291391843397467,0.0023594676918809055,2390.0339948664137
1790247960,0.0023594676918809055,0.00237121422438109,0.0023147533413311835,0.002336750480069758,1014.9938048757488
1790248020,0.002336750480069758,0.0023737818351997945,0.0022448023469555443,0.0022683986440844846,2953.6620057533
1790248080,0.0022683986440844846,0.002320919883463487,0.002243634829154645,0.002320919883463487,1146.584924231112
1790248140,0.002320919883463487,0.002338586817045293,0.0022300262510625817,0.002262704424494107,2093.848439809844
1790248200,0.002262704424494107,0.002314175510179754,0.0021948566757335262,0.0022205927477192337,1950.2024503805535
1790248260,0.0022205927477192337,0.0022785508264055684,0.0021776288012997197,0.0021776288012997197,2292.2040784166147
1790248320,0.0021776288012997197,0.0022451294963488147,0.0021763801492494907,0.0022451294963488147,815.0855904195914
1790248380,0.0022451294963488147,0.0022551479449097614,0.0021469632400918756,0.0021985884049107516,2362.4374280105353
1790248440,0.0021985884049107516,0.002218065961907806,0.00211978752743956,0.002171307106506756,2086.3340029348055
1790248500,0.002171307106506756,0.002200104717102262,0.0021321157476518185,0.0021440014717550395,2550.039185188307
1790248560,0.0021440014717550395,0.0021842739204814133,0.002119441820932523,0.0021603783209296823,785.034754049531
